src,ref_id,video_id,brand,count,cooc_count,published_at
comment,UgxuTN_92ecPelvao3B4AaABAg,rVSy40ZkrGQ,폴라초이스,1,0,2026-01-23 00:00:00+00
comment,UgwITaymwew_eE8XWZt4AaABAg,fFM01oADzXI,올리브영,1,1,2025-12-23 00:00:00+00
comment,UgwITaymwew_eE8XWZt4AaABAg,fFM01oADzXI,코스알엑스,1,1,2025-12-23 00:00:00+00
comment,UgwITaymwew_eE8XWZt4AaABAg,fFM01oADzXI,유세린,1,1,2025-12-23 00:00:00+00
comment,UgwITaymwew_eE8XWZt4AaABAg,fFM01oADzXI,피지오겔,1,1,2025-12-23 00:00:00+00
comment,UgxjY6m3ynMj2VmFGvp4AaABAg,fFM01oADzXI,주닥,1,1,2025-12-23 00:00:00+00
comment,UgxjV8K_jnYCWJvKR1V4AaABAg,fFM01oADzXI,코스알엑스,1,0,2026-02-23 00:00:00+00
comment,UgxPkWSdQ9zPGnqq2ht4AaABAg,qx85w0KAtH0,주닥,1,1,2026-01-23 00:00:00+00
comment,UgyzQj28H3qs2BZsaMR4AaABAg,qx85w0KAtH0,주닥,1,0,2025-12-23 00:00:00+00
comment,UgzdPIUvyB6JLxNHo2B4AaABAg,TLtey5yHCM8,에스트라,1,0,2026-06-23 00:00:00+00
comment,Ugzvc0W9zHl2OqdJLId4AaABAg,qx85w0KAtH0,쿼드쎄라,1,0,2025-12-23 00:00:00+00
comment,UgzJJ7lJtHzY60_cw314AaABAg.AQxDOk8aXRcAQxNgX9Bcyz,qx85w0KAtH0,주닥,1,0,2025-12-23 00:00:00+00
comment,UgyWSlODIlHkyIxSqkN4AaABAg,qx85w0KAtH0,주닥,2,2,2025-12-23 00:00:00+00
comment,UgyWSlODIlHkyIxSqkN4AaABAg.AQxAxKZhc8hAQxCEx6KrU4,qx85w0KAtH0,라로슈포제,1,1,2025-12-23 00:00:00+00
comment,UgyfcQ0_SC3zFWqHmxt4AaABAg,qx85w0KAtH0,시루콧토,1,1,2025-12-23 00:00:00+00
comment,UgyfcQ0_SC3zFWqHmxt4AaABAg,qx85w0KAtH0,주닥,1,1,2025-12-23 00:00:00+00
comment,UgyfcQ0_SC3zFWqHmxt4AaABAg.AQx0bsEREf6AQx1FzhI4sv,qx85w0KAtH0,시루콧토,1,0,2025-12-23 00:00:00+00
comment,Ugw1aDtZkdTOFJ9TvFN4AaABAg,qx85w0KAtH0,주닥,1,1,2025-12-23 00:00:00+00
comment,UgyR0tgyZ1rr4UoB09J4AaABAg,dj00Yojzypo,랑콤,1,1,2025-12-23 00:00:00+00
comment,Ugy70ndiKCs3Uk3Qz-x4AaABAg,8ab5PxoFMBA,랑콤,1,0,2026-01-23 00:00:00+00
comment,UgwNQKtPhlBt5bwccOp4AaABAg,8ab5PxoFMBA,나스,1,1,2026-01-23 00:00:00+00
comment,UgwN5Cw3ypyDesrvYjV4AaABAg,8ab5PxoFMBA,디올,1,0,2026-08-09 00:00:00+00
comment,Ugy7C-ntqx1BZEx8iqV4AaABAg,8ab5PxoFMBA,디올,1,1,2026-01-23 00:00:00+00
comment,UgzDeVmKkp6OYqCTyq54AaABAg,8ab5PxoFMBA,설화수,1,0,2026-01-23 00:00:00+00
comment,UgynTze91odGXHyFO_l4AaABAg,8ab5PxoFMBA,에스티로더,1,1,2026-01-23 00:00:00+00
comment,UgyFWFxy5Awem8GksAd4AaABAg,8ab5PxoFMBA,샤넬,1,0,2026-01-23 00:00:00+00
comment,UgwDso_mrB5YughbuJl4AaABAg,8ab5PxoFMBA,디올,2,2,2026-01-23 00:00:00+00
comment,UgwDso_mrB5YughbuJl4AaABAg,8ab5PxoFMBA,설화수,1,0,2026-01-23 00:00:00+00
comment,Ugz8hcyKrgRuJj4B8id4AaABAg,8ab5PxoFMBA,디올,1,0,2026-01-23 00:00:00+00
comment,UgwbBfP9Bginyl9O96R4AaABAg,8ab5PxoFMBA,샤넬,1,1,2026-01-23 00:00:00+00
comment,UgwbBfP9Bginyl9O96R4AaABAg,8ab5PxoFMBA,디올,1,1,2026-01-23 00:00:00+00
comment,UgwbBfP9Bginyl9O96R4AaABAg.AROqK3CZpaVAROrc0YxZ8f,8ab5PxoFMBA,샤넬,1,0,2026-01-23 00:00:00+00
comment,Ugx_RZrpvm162am3GBt4AaABAg,8ab5PxoFMBA,샤넬,1,0,2026-01-23 00:00:00+00
comment,UgyuX2P3Il853FYR_Ap4AaABAg,8ab5PxoFMBA,디올,1,0,2026-01-23 00:00:00+00
comment,UgwY6j_IK5zMTkQLXUh4AaABAg,8ab5PxoFMBA,샤넬,1,0,2026-01-23 00:00:00+00
comment,UgxyfouMn_dGk-7oop54AaABAg,8ab5PxoFMBA,디올,1,0,2026-01-23 00:00:00+00
comment,UgzZ6EtVmMQMT8GE8zF4AaABAg,8ab5PxoFMBA,디올,1,1,2026-01-23 00:00:00+00
comment,UgzYrjjeqfqh7yoJaP94AaABAg,8ab5PxoFMBA,디올,1,0,2026-08-09 00:00:00+00
comment,UgxMTxliedJ2hWViJLp4AaABAg.ARR1hrn6VuOARRLSg-tksQ,8ab5PxoFMBA,설화수,1,0,2026-01-23 00:00:00+00
comment,UgzQ3mED3tzUQR4MFD54AaABAg,8ab5PxoFMBA,디올,1,0,2026-01-23 00:00:00+00
comment,Ugx5f8dkyJDFGlMpIxJ4AaABAg,8ab5PxoFMBA,오휘,1,1,2026-01-23 00:00:00+00
comment,UgwgLvKmYqglRPvBtaB4AaABAg,8ab5PxoFMBA,샤넬,1,1,2026-01-23 00:00:00+00
comment,UgxwPYe2ngORUWwTegR4AaABAg,8ab5PxoFMBA,오휘,1,1,2026-01-23 00:00:00+00
comment,Ugyl8kpQc67I3jw_GWB4AaABAg,8ab5PxoFMBA,헤라,1,0,2026-01-23 00:00:00+00
comment,Ugyfdrxq_-jm_HPP59x4AaABAg,8ab5PxoFMBA,나스,1,1,2026-01-23 00:00:00+00
comment,Ugyfdrxq_-jm_HPP59x4AaABAg.ARWai0SRQCaARaoWKF8LHV,8ab5PxoFMBA,나스,1,0,2026-01-23 00:00:00+00
comment,Ugw5cARdWre8MDqomTJ4AaABAg,8ab5PxoFMBA,디올,1,0,2026-06-23 00:00:00+00
comment,Ugw5cARdWre8MDqomTJ4AaABAg,8ab5PxoFMBA,샤넬,1,1,2026-06-23 00:00:00+00
comment,Ugxn49_n63ZwVf8Jvg54AaABAg,62LTJ3ZGAwc,아이오페,2,2,2026-08-18 00:00:00+00
comment,Ugxn49_n63ZwVf8Jvg54AaABAg,62LTJ3ZGAwc,마녀공장,1,0,2026-08-18 00:00:00+00
comment,Ugxn49_n63ZwVf8Jvg54AaABAg,62LTJ3ZGAwc,메이크프렘,1,1,2026-08-18 00:00:00+00
comment,Ugxn49_n63ZwVf8Jvg54AaABAg,62LTJ3ZGAwc,프리메라,1,1,2026-08-18 00:00:00+00
comment,UgxodQwTRYzUOzuQQfN4AaABAg,62LTJ3ZGAwc,올리브영,1,0,2026-08-19 00:00:00+00
comment,UgxRKzqGWvTsPkAUDJp4AaABAg,62LTJ3ZGAwc,마녀공장,1,1,2026-08-20 00:00:00+00
comment,UgxLAf-vNKQdSRsULRp4AaABAg,62LTJ3ZGAwc,닥터디퍼런트,1,1,2026-08-19 00:00:00+00
comment,UgyArzr7_7iNS69OBh94AaABAg,62LTJ3ZGAwc,클리오,1,0,2026-08-18 00:00:00+00
comment,UgzTzVIFbKgYxvYIFvh4AaABAg,62LTJ3ZGAwc,클라뷰,1,1,2026-08-18 00:00:00+00
comment,Ugyv6hie0H2BTTCBl6J4AaABAg,8ab5PxoFMBA,디올,1,0,2026-01-23 00:00:00+00
comment,UgxwLOWHmY8JvEZ769V4AaABAg,62LTJ3ZGAwc,설화수,1,1,2026-08-19 00:00:00+00
comment,UgzkoNEbKuxQpWV5v9p4AaABAg,62LTJ3ZGAwc,클라뷰,1,0,2026-08-20 00:00:00+00
comment,UgxEfnp89LhNYw0Iz8N4AaABAg,62LTJ3ZGAwc,메이크프렘,1,1,2026-08-18 00:00:00+00
comment,UgxB7kHeIoVKZAV-4b14AaABAg,62LTJ3ZGAwc,설화수,1,1,2026-08-18 00:00:00+00
comment,UgxTzOABHxwPuuGaTpV4AaABAg,62LTJ3ZGAwc,라네즈,1,1,2026-08-18 00:00:00+00
comment,UgzRNseMsBlCR4EbZGl4AaABAg,62LTJ3ZGAwc,메이크프렘,1,1,2026-08-18 00:00:00+00
comment,UgxCwVJPpmiurZw-3-Z4AaABAg,62LTJ3ZGAwc,조선미녀,1,1,2026-08-18 00:00:00+00
comment,UgxmqDYd25tWI8LoC994AaABAg,62LTJ3ZGAwc,설화수,1,1,2026-08-18 00:00:00+00
comment,UgzrtNJZ5ULcH6tAqEB4AaABAg,62LTJ3ZGAwc,조선미녀,1,1,2026-08-19 00:00:00+00
comment,UgwBYYeQhrW7eCHydQx4AaABAg,62LTJ3ZGAwc,조선미녀,1,1,2026-08-18 00:00:00+00
comment,UgwM-doMpZJuTC1lZbV4AaABAg,62LTJ3ZGAwc,클라뷰,1,1,2026-08-20 00:00:00+00
comment,UgwM-doMpZJuTC1lZbV4AaABAg,62LTJ3ZGAwc,투쿨포스쿨,1,1,2026-08-20 00:00:00+00
comment,UgydqIzQpTnJBahjkxt4AaABAg,62LTJ3ZGAwc,에스네이처,1,1,2026-08-19 00:00:00+00
comment,UgxcSQwzyI5E-AYyWCx4AaABAg,62LTJ3ZGAwc,라네즈,1,1,2026-08-19 00:00:00+00
comment,Ugx7mMsIMZhwsRYXYiN4AaABAg,62LTJ3ZGAwc,다슈,1,0,2026-08-18 00:00:00+00
comment,Ugx0bWMkSU0nN67Tno54AaABAg,62LTJ3ZGAwc,라네즈,1,1,2026-08-18 00:00:00+00
comment,Ugymvi3WH8-JPW34tqF4AaABAg,62LTJ3ZGAwc,마녀공장,1,0,2026-08-18 00:00:00+00
comment,UgxteRiE_yTYQqR81l54AaABAg,8ab5PxoFMBA,에스티로더,1,0,2026-01-23 00:00:00+00
comment,UgyfFmMEFLQYL3rEeYh4AaABAg,dNYZ3tQIBxs,메디힐,1,0,2026-07-23 00:00:00+00
comment,UgwJAIO6jRWWBcf7OKF4AaABAg,dNYZ3tQIBxs,에스트라,1,1,2026-07-23 00:00:00+00
comment,Ugw0GwxqWoCvfUPx37p4AaABAg,qjs0WGZre9I,주닥,3,1,2025-12-23 00:00:00+00
comment,UgxFGN-zJodeioifbqB4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgznrnlU9n0NfazDgTJ4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgztH1Bx-zxSqx3yw5p4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,Ugx8C4KEGG-LYVyvCi14AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgzTt_dd9Y0b4yBEn_x4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgzSZ8xN6hH2gMaLnip4AaABAg,qjs0WGZre9I,주닥,1,1,2025-12-23 00:00:00+00
comment,UgxfCGUdk8EZuYsQsGd4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgyJ0UM7dFliNq_d2R14AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgxKF02xVlilnRHbJRh4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgxcPdJWX0Dbe0zK4PF4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgzwRKNmsnBISeSAelt4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgxNOO0UQBjJhS-cyMB4AaABAg,qjs0WGZre9I,주닥,1,1,2025-12-23 00:00:00+00
comment,UgzRDwOvGwPGl48v_lV4AaABAg,qjs0WGZre9I,주닥,2,0,2025-12-23 00:00:00+00
comment,UgytIKH1t4s4pNZhghR4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,Ugx58M31Z-4OE3aI-954AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgwcfbOAXKi6sBbi7td4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgwZkOCsUA9jz5sLTpV4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,Ugytn7tOdWZ8chwOz7V4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgwkMVrDrDTX_PRDi_p4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgzkP7ZggsUKkx0IwBh4AaABAg,qjs0WGZre9I,아떼,2,0,2025-12-23 00:00:00+00
comment,Ugyz7qRxgrZdVElOTnl4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgzxZMmLKjPw643mI9F4AaABAg,qjs0WGZre9I,아떼,1,0,2025-12-23 00:00:00+00
comment,UgxyEVQVilZK476UwAt4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,Ugx1LXMOYZV8cV_4P4R4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgyQtSA_7U23tOsKjCZ4AaABAg,qjs0WGZre9I,주닥,1,0,2025-12-23 00:00:00+00
comment,UgxwNyaH6FjVHNPspQB4AaABAg,7pPS4jEVRXI,쥬베룩,1,1,2026-05-23 00:00:00+00
comment,UgyZAntEXmooVzjg33R4AaABAg,wXxIo7opa1g,파넬,1,1,2026-05-23 00:00:00+00
comment,UgyZAntEXmooVzjg33R4AaABAg,wXxIo7opa1g,라로슈포제,1,1,2026-05-23 00:00:00+00
comment,UgyWTBzYvqvAWeg6XOh4AaABAg,wXxIo7opa1g,파티온,1,1,2026-05-23 00:00:00+00
comment,UgyqvMJX8hnVrmTgU-N4AaABAg.AVeFeKX-Hc2AW5D-rfrXu7,AoFzF7XIaQQ,쥬베룩,1,1,2026-05-23 00:00:00+00
comment,UgyqvMJX8hnVrmTgU-N4AaABAg.AVeFeKX-Hc2AXAIttw6AzW,AoFzF7XIaQQ,쥬베룩,1,0,2026-06-23 00:00:00+00
comment,UgyOQpbh6n1PlWV4sVt4AaABAg.AVnJANSHb37AW5CvmbOXa3,AoFzF7XIaQQ,리쥬란,1,1,2026-05-23 00:00:00+00
comment,UgwjOcT5SZGMu44-TMR4AaABAg,PWMLwV1EcF0,리쥬란,1,1,2026-04-23 00:00:00+00
comment,UgwjOcT5SZGMu44-TMR4AaABAg,PWMLwV1EcF0,쥬베룩,1,1,2026-04-23 00:00:00+00
comment,UgwyBXrEu9yPfbv5WlR4AaABAg,PWMLwV1EcF0,쥬베룩,1,1,2026-08-09 00:00:00+00
comment,UgyZR_fZXzblenKzg994AaABAg,PWMLwV1EcF0,쥬베룩,1,0,2026-04-23 00:00:00+00
comment,UgwALuBbgCzGg26UTwR4AaABAg,PWMLwV1EcF0,쥬베룩,1,0,2026-04-23 00:00:00+00
comment,Ugyao3z_cegeeFeqfoB4AaABAg,H2XsD9zmjhg,쥬베룩,4,0,2026-04-23 00:00:00+00
comment,UgxhJjiv98ROMyxBHdV4AaABAg,H2XsD9zmjhg,쥬베룩,1,0,2026-04-23 00:00:00+00
comment,UgzvncGJ2oeYaAyJ4p14AaABAg,H2XsD9zmjhg,쥬베룩,1,0,2026-04-23 00:00:00+00
comment,UgwShDrof8sMHr4h8eV4AaABAg,NobQ4P8lCfc,라네즈,1,0,2026-04-21 00:00:00+00
comment,UgwYDW5adPaHUKEXNEN4AaABAg,Fx7yFPPNLE4,쥬베룩,3,1,2026-03-23 00:00:00+00
comment,Ugwz1yOBoxanYK09E-14AaABAg,Fx7yFPPNLE4,쥬베룩,1,0,2026-03-23 00:00:00+00
comment,Ugw9IjTtxM50Bw-GhAB4AaABAg,uYcauyhPvco,쥬베룩,2,1,2026-02-23 00:00:00+00
comment,Ugz5mHk-W0W-I8sDVXJ4AaABAg,uYcauyhPvco,쥬베룩,1,0,2026-02-23 00:00:00+00
comment,UgxKuw4K9l78iTSf7R14AaABAg,NobQ4P8lCfc,에뛰드,1,1,2026-04-21 00:00:00+00
comment,Ugzf2GJUDFu9FSxJXDV4AaABAg,W3ipgenuCbY,피지오겔,1,0,2026-03-23 00:00:00+00
comment,UgzakMJxiWZTaquD2Ut4AaABAg,NobQ4P8lCfc,투쿨포스쿨,1,0,2026-04-21 00:00:00+00
comment,Ugwl9ru8X2jbBc_S1il4AaABAg,NobQ4P8lCfc,마몽드,1,0,2026-04-21 00:00:00+00
comment,UgxJksoHH1V8J4gwdSB4AaABAg,NobQ4P8lCfc,네이밍,1,1,2026-04-21 00:00:00+00
comment,UgxASYyU5htnNoq0nup4AaABAg,BnxuicRGi9A,올리브영,1,0,2026-03-23 00:00:00+00
comment,UgzTzB-WVpAc14zXsYx4AaABAg,BnxuicRGi9A,로벡틴,1,1,2026-03-23 00:00:00+00
comment,UgzTzB-WVpAc14zXsYx4AaABAg.AUEdUr_sXQhAUFVCmtIwnU,BnxuicRGi9A,유이크,1,1,2026-03-23 00:00:00+00
comment,Ugxmn-UJZw5bTLoFFxJ4AaABAg,BnxuicRGi9A,메디힐,1,1,2026-03-23 00:00:00+00
comment,UgzUdFvK6wVRAXvm66t4AaABAg,BnxuicRGi9A,웰라쥬,1,1,2026-03-23 00:00:00+00
comment,UgzeOeTcxTx3fsYR4114AaABAg,hsKo8MP_Km4,파티온,1,1,2026-03-23 00:00:00+00
comment,Ugz3X1ISSiSdudLczUh4AaABAg,UbirBYdDPPo,바세린,1,0,2026-04-23 00:00:00+00
comment,UgwPwDddYx4g1lLA2Dh4AaABAg,UbirBYdDPPo,바세린,2,1,2026-03-23 00:00:00+00
comment,UgzYZ1e78RQEg79heo14AaABAg,sp9m-UxE5W4,쥬베룩,1,0,2025-12-23 00:00:00+00
comment,Ugyb2AhdpUQOoXHQg3h4AaABAg,dTITrtTcli4,쥬베룩,10,0,2025-12-23 00:00:00+00
comment,UgyoeXusW1iM1BXk7IV4AaABAg,dTITrtTcli4,쥬베룩,1,0,2025-12-23 00:00:00+00
comment,UgxETu1KFfYj9ww8oP94AaABAg,dTITrtTcli4,쥬베룩,2,0,2025-12-23 00:00:00+00
comment,UgwztDptOQjyfEBXGHZ4AaABAg,dTITrtTcli4,쥬베룩,1,0,2026-05-23 00:00:00+00
comment,UgxUhQ3ZSsIJf2DyW2p4AaABAg,dTITrtTcli4,쥬베룩,1,0,2025-12-23 00:00:00+00
comment,UgwaP3EKnqAdSzn-zUR4AaABAg,gGSmbhU4IdE,쥬베룩,1,1,2025-12-23 00:00:00+00
comment,UgxgYe2wLLj54Fuu_Zl4AaABAg,gGSmbhU4IdE,쥬베룩,1,0,2025-12-23 00:00:00+00
comment,UgwDIhVM84ksCX6nlft4AaABAg,Ei7OOjvXyKE,바세린,1,0,2025-10-23 00:00:00+00
comment,UgwIIJeKuGDDO9BQxzZ4AaABAg,ja4xv3K5jFg,라로슈포제,1,1,2025-09-23 00:00:00+00
comment,UgzQKl3OFTsdAvKW_HZ4AaABAg,ja4xv3K5jFg,라로슈포제,1,1,2025-09-23 00:00:00+00
comment,UgxVgCzp5abnZ5HEu194AaABAg,ja4xv3K5jFg,라로슈포제,1,0,2025-09-23 00:00:00+00
comment,Ugx_Ky8OhmwIMyJRqg94AaABAg,ja4xv3K5jFg,라로슈포제,1,0,2025-12-23 00:00:00+00
comment,UgwU8i50UITxVvL_H114AaABAg.ANvQ5mWBUqBAW2mPw2cpAS,WZbD6iz79us,쥬베룩,1,0,2026-05-23 00:00:00+00
comment,UgzKIBa_8OsYr-S-4uZ4AaABAg,1x2MCBXsSok,바세린,2,0,2025-10-23 00:00:00+00
comment,UgymZtY32XwyyBZ3twZ4AaABAg,llq08_3HWc0,리쥬란,1,1,2025-09-23 00:00:00+00
comment,UgwJA3EdTzVadCYCMtx4AaABAg,gEksBsBif3c,쥬베룩,1,0,2025-08-23 00:00:00+00
comment,UgzofgMWOsBM9llBbpV4AaABAg.AC5TFJDIpWmAD8VXncLrLC,cMxzdFSKHy0,웰라쥬,1,0,2025-08-23 00:00:00+00
comment,UgzofgMWOsBM9llBbpV4AaABAg.AC5TFJDIpWmAD8VXncLrLC,cMxzdFSKHy0,토리든,1,0,2025-08-23 00:00:00+00
comment,UgwPc1R41q7NkgJwloR4AaABAg,cMxzdFSKHy0,에스트라,1,1,2025-08-23 00:00:00+00
comment,UgwInvJ9BQAd33KG84l4AaABAg,cMxzdFSKHy0,바세린,1,0,2025-08-23 00:00:00+00
comment,UgyP7zcsr5rzSJyjMn54AaABAg,cMxzdFSKHy0,토리든,1,1,2025-08-23 00:00:00+00
comment,UgyP7zcsr5rzSJyjMn54AaABAg,cMxzdFSKHy0,웰라쥬,1,1,2025-08-23 00:00:00+00
comment,UgyP7zcsr5rzSJyjMn54AaABAg,cMxzdFSKHy0,이니스프리,1,1,2025-08-23 00:00:00+00
comment,UgyP7zcsr5rzSJyjMn54AaABAg,cMxzdFSKHy0,에스네이처,1,1,2025-08-23 00:00:00+00
comment,Ugxze96JkEObjm3SnFZ4AaABAg,cMxzdFSKHy0,바이오더마,1,1,2025-08-23 00:00:00+00
comment,UgwUS1b6GbyQnf0aTDV4AaABAg,cMxzdFSKHy0,이솝,1,1,2025-08-23 00:00:00+00
comment,Ugz8ZiIsqasXVJ78F3F4AaABAg,cMxzdFSKHy0,아이소이,1,1,2025-08-23 00:00:00+00
comment,Ugw8h4_qH_XIbc7sJu94AaABAg,cMxzdFSKHy0,바세린,1,0,2025-08-23 00:00:00+00
comment,UgzKAuaOlRsPyTJULTp4AaABAg,uOOo-rCqpBw,샤넬,1,0,2026-04-21 00:00:00+00
comment,Ugx0LfWTh815ZBkbn5p4AaABAg,uOOo-rCqpBw,샤넬,1,1,2026-04-21 00:00:00+00
comment,Ugzn941DwbMMgZHepUd4AaABAg,uOOo-rCqpBw,나스,1,1,2026-04-21 00:00:00+00
comment,Ugxqlc1jaVkLERsQKlJ4AaABAg,cMxzdFSKHy0,바세린,1,1,2025-08-23 00:00:00+00
comment,Ugxqlc1jaVkLERsQKlJ4AaABAg.AC9XFctAbGDACJ4F7PEli3,cMxzdFSKHy0,바세린,1,1,2025-08-23 00:00:00+00
comment,UgyGcSYwKfbA_C5tvLl4AaABAg,uOOo-rCqpBw,샤넬,1,1,2026-04-21 00:00:00+00
comment,UgxdPCnLEjxuyDldyWd4AaABAg,uOOo-rCqpBw,로라메르시에,1,0,2026-04-21 00:00:00+00
comment,UgzkGFFB0upHWE0hisx4AaABAg,uOOo-rCqpBw,나스,1,1,2026-04-21 00:00:00+00
comment,UgzkXU5zue6qaEzBLQt4AaABAg,uOOo-rCqpBw,맥,1,0,2026-04-21 00:00:00+00
comment,UgxaOrPKaNMbZGl-Arp4AaABAg,uOOo-rCqpBw,로라메르시에,1,0,2026-04-21 00:00:00+00
comment,UgyDf4dQCNyx7IRuNV14AaABAg,uOOo-rCqpBw,샤넬,1,1,2026-04-21 00:00:00+00
comment,Ugx_vnLochWqFEVV8uZ4AaABAg,uOOo-rCqpBw,아워글래스,1,0,2026-04-21 00:00:00+00
comment,UgzNSrL_-UXFVx1yBkp4AaABAg,uOOo-rCqpBw,샤넬,1,1,2026-04-21 00:00:00+00
comment,UgxcJom0KYabLTxf90t4AaABAg,uOOo-rCqpBw,로라메르시에,1,1,2026-04-21 00:00:00+00
comment,UgyXYV-eW0eOtryE8Op4AaABAg,uOOo-rCqpBw,나스,1,1,2026-04-21 00:00:00+00
comment,UgzCv-F3acmlsJpdEt14AaABAg,uOOo-rCqpBw,샤넬,1,1,2026-05-21 00:00:00+00
comment,UgzCv-F3acmlsJpdEt14AaABAg,uOOo-rCqpBw,나스,1,1,2026-05-21 00:00:00+00
comment,UgwOTyHaINOhp34O3JV4AaABAg,uOOo-rCqpBw,나스,1,1,2026-05-21 00:00:00+00
comment,UgzeR4JtViCv-GzSAgJ4AaABAg,uOOo-rCqpBw,나스,1,1,2026-05-21 00:00:00+00
comment,Ugwp490_AMOeBdcW6np4AaABAg.AVV89zIoKorAVWWQI9LN3B,uOOo-rCqpBw,디올,2,2,2026-04-21 00:00:00+00
comment,Ugwp490_AMOeBdcW6np4AaABAg.AVV89zIoKorAVYTAy7AQrs,uOOo-rCqpBw,샤넬,1,1,2026-04-21 00:00:00+00
comment,Ugwp490_AMOeBdcW6np4AaABAg.AVV89zIoKorAXJsWqnca9F,uOOo-rCqpBw,디올,1,0,2026-06-21 00:00:00+00
comment,UgzqU2r9BfnKHQMmVN54AaABAg,uOOo-rCqpBw,나스,1,1,2026-04-21 00:00:00+00
comment,UgzqU2r9BfnKHQMmVN54AaABAg.AVVDk41Qtw8AVXKBOXOkW3,uOOo-rCqpBw,나스,1,1,2026-04-21 00:00:00+00
comment,UgyN8hRjwkjvGCWk3xx4AaABAg,uOOo-rCqpBw,나스,1,1,2026-04-21 00:00:00+00
comment,UgywP8t-9wNe7klqcCB4AaABAg,uOOo-rCqpBw,샤넬,1,1,2026-04-21 00:00:00+00
comment,UgywP8t-9wNe7klqcCB4AaABAg,uOOo-rCqpBw,로라메르시에,1,1,2026-04-21 00:00:00+00
comment,UgwkAg4rYX-eF6nnWal4AaABAg,uOOo-rCqpBw,샤넬,1,1,2026-04-21 00:00:00+00
comment,UgxsVq31__YWw8RcK1d4AaABAg.AC5_1k6S9LdAC84mh2AF_Q,cMxzdFSKHy0,에스네이처,2,2,2025-08-23 00:00:00+00
comment,UgxsVq31__YWw8RcK1d4AaABAg.AC5_1k6S9LdAC84mh2AF_Q,cMxzdFSKHy0,제로이드,1,1,2025-08-23 00:00:00+00
comment,UgwelwO2UTDZlP-yCL54AaABAg,dxLlsMh9lNw,리더스,1,0,2025-08-23 00:00:00+00
comment,UgwelwO2UTDZlP-yCL54AaABAg,dxLlsMh9lNw,바노바기,1,0,2025-08-23 00:00:00+00
comment,Ugzkiw58u1wind4LVaV4AaABAg,8KSaCd4GbZY,질레트,1,1,2025-08-23 00:00:00+00
comment,UgxtuuVNmnShoYrYPM94AaABAg,8KSaCd4GbZY,마데카솔,1,1,2025-08-23 00:00:00+00
comment,UgwcSaG5Mva2RCk9h8h4AaABAg,NYVpizaKpCc,이즈앤트리,3,1,2026-07-23 00:00:00+00
comment,Ugx4oojIN3T8dD3Xnzd4AaABAg,3KyYb8eUFzQ,나스,1,1,2026-04-23 00:00:00+00
comment,Ugzs3xLDszf9zsqYRSp4AaABAg,3KyYb8eUFzQ,나스,1,1,2026-04-23 00:00:00+00
comment,UgwFRAR-GCw_Ze6QbUR4AaABAg.AZ0xPQUwxmxAZ1jMDsGB95,wJXTFFB5DYw,오호라,1,0,2026-07-23 00:00:00+00
comment,UgzVZyNiFCHqtpCDsMV4AaABAg,O17sbNrKAJk,토리든,1,0,2026-01-21 00:00:00+00
comment,UgzVZyNiFCHqtpCDsMV4AaABAg.AROqdJoc8eKARYRpCJyB0l,O17sbNrKAJk,토리든,1,0,2026-01-21 00:00:00+00
comment,UgxX1VU6JPKZ4Q7RBq94AaABAg,wxmXcoDNtSY,어바웃톤,1,0,2026-04-23 00:00:00+00
comment,UgxodPDxmR4V4m1iOQF4AaABAg.AVVIj82WYO0AV_QhGJZ6Co,YLTleHdCvmE,톤핏선,1,1,2026-04-23 00:00:00+00
comment,Ugyx-szoHoAjX1iwYId4AaABAg,YLTleHdCvmE,비프루브,1,1,2026-04-23 00:00:00+00
comment,Ugzma4RzgRAZtkJcH9N4AaABAg,O17sbNrKAJk,롬앤,1,0,2026-02-21 00:00:00+00
