comment_id,video_id,published_at,like_count,class,brand,format,attribute,text
UgwLIzbdqApx90LBMxt4AaABAg.APk0gUhsQepAPk6Kpp6Vhn,o4gu1jEHXuk,2025-11-23,0,b,,클렌징,남성용,​ @맨즈뷰티훈Hoon 그럼 혹시 세정력 좋은 클렌징밀크 추천해주실 수 있나요??!
UgwqtnkSTpifiOjyQqN4AaABAg,maa5J2PgskY,2025-10-23,4,b,,,,👍뭐가 좋고 아쉽고 비교도 잘해주고 ㅇㅇ
UgwNg1tSP55wrnP-OAd4AaABAg,maa5J2PgskY,2025-10-23,0,b,,,남성용,남자용 리들샷도 나왔던데 그것도 리뷰해주심 감사드리겠습니다..!🙏🏻🙏🏻
UgxkZZ8fzERdJU5FyBJ4AaABAg,maa5J2PgskY,2025-10-23,2,b,리얼베리어,,,개인적으로는 리얼베리어가 궁금한데 요청하는 사람들이 많이 생기면 티트리 라인 포함해서 부탁드립니다~
Ugyh1WPEf75aSaewBp94AaABAg,maa5J2PgskY,2025-10-23,0,b,,클렌징,제형(스틱/쿠션/젤/밤/스프레이),클렌징 밤도 추천해주세용ㅠ
UgyezEiuqidF1HKlhQB4AaABAg,maa5J2PgskY,2026-05-23,0,b,,,,시드물도 해주세용
UgzrXRzQyBk0BwISjnZ4AaABAg.ACQKA85-vMAACYliqQKLVo,8KSaCd4GbZY,2025-08-23,0,b,,,,가끔 나면 피부과에서 처방받은 약이랑 연고 있는데 그거 받아서 2일정도 복용/발라주면 괜찮습니다
UgxUJJTIO1gUBaBeHAV4AaABAg,FCH0kyLMQp0,2026-05-23,17,b,,,,니언님 리뷰 올라올 거 같아서 기다리고 있었는데 올라오다니 !
UgzL_WgenzGozD3feM14AaABAg,FCH0kyLMQp0,2026-05-23,9,b,네이밍,,,네이밍 올마쿠랑 비교해주세요오오!
UgxaKEJ3xroKGkW0n7p4AaABAg,FCH0kyLMQp0,2026-05-23,0,b,에이지투웨니스,쿠션;파운데이션,,후니언님 에이지투웨니스 벨벳 래스팅 파운데이션 팩트 리뉴얼 됬는데 리뷰좀 해주세요 😊
UgxWhsaaT-m5d2qMxfF4AaABAg,vLiCOh57sFY,2025-08-23,4,b,비디비치,선크림;에센스/세럼/앰플,,"이유는 모르겠지만, 비디비치는 수분세럼까지만 짱짱하게 해주고, 보습제 스킵후 촉촉~~한 선크림 위에 발라주면 촉촉하고 매끄러운 계란같은 피부표현이 하루종일 갑니다."
UgyjLjMxw5cnB98BU9x4AaABAg,vLiCOh57sFY,2025-08-23,2,b,,,가격/가성비,저렴이 중에서도 추천해주세요 ㅠ
UgyacpUJcciiyM-vTmV4AaABAg,vLiCOh57sFY,2025-08-23,0,a,레이어랩,쿠션;파운데이션,,레이어랩 파데&쿠션 만들어주세요.
UgxoH_MliI1miDuX7zF4AaABAg,wxmXcoDNtSY,2026-04-23,1,b,,,,언니 렌즈 정보 궁금해요!!
UgxG7kpN5UvCAtQLVpd4AaABAg,8JGi5ShcaNM,2026-04-23,1,b,,,용기/패키지,헬로키티 콜라보 부탁드렸는데 이렇게나 빨리나올줄이야❤❤❤
Ugwq6-0UrSY89lZ27QF4AaABAg,vLiCOh57sFY,2025-08-23,1,b,,,,답글 부탁합니다...😢😢😢😢
UgzzuQ8pUUGGecvD8Hh4AaABAg,4dOyFaymumU,2026-01-23,0,b,,,,자주 올려주세요!
Ugxp38EcWzNCZm0r_oJ4AaABAg,8JGi5ShcaNM,2026-04-23,44,b,,,,10:15 언니 다음에 꼭 스모키 허쉬 블러링 쓰시는 것도 찍어주세요!!
Ugw9PqwT5rXPlDNeWX94AaABAg,_YTWLCD7HTo,2025-08-23,6,b,바이오힐보,립틴트/립스틱;마스크팩;이너뷰티,,제이나님이 콜라겐 립밤 비교하는 영상 보고싶어요!🙏💛💛💛 -토보코 콜라겐 부스팅 립마스크 -투크/스파 립밤 -소울/에버 모이스트 볼륨 립밤  -바이오힐보/프로바이오덤 콜라겐 볼륨 립밤 (콜라겐 립밤이 입술주름 없애주는 효과도 있는지 궁금해요‼️)
UgysF-jeSa3ei980zf14AaABAg,_YTWLCD7HTo,2025-08-23,0,b,,,,쿼드세라 공구 혹시 예정은 없나요?
UgyzqPBDlDC1BjDlHZ54AaABAg,_YTWLCD7HTo,2025-08-23,0,b,,,,진짜 매번 영상 언제 올라오는지 기다리고 있어요
UgymUaHZEfYSTC0RigF4AaABAg,_YTWLCD7HTo,2025-08-23,0,b,,이너뷰티,,제이나님 혹시 콜라겐 공구 예정있을까요?
Ugz6NiTfdzIaxjQe5sd4AaABAg.AFiuSMypmlWAGG3bBBuI_9,_YTWLCD7HTo,2025-08-23,1,a,,,,앞으로 기술이 더 발전해서 복구도 좋고 자극도 덜한게 나왔으면 좋겠어여
UgyRGGBBxEkJol_InK14AaABAg,_YTWLCD7HTo,2025-08-23,45,b,,,,루틴도 고쳐주시는 부분도 구독자 대상으로 해주시면 좋겠어요
Ugy9zWMoMLCQptYdZmh4AaABAg,_YTWLCD7HTo,2025-08-23,2,b,,,지성/건성,혹시 유분많고 모공 큰 극지성 분들을 위한 스킨케어 편도 준비해주실 수 있으신가요… 🥹 !!
UgyIXtCrTmgvo3uC5VF4AaABAg,_YTWLCD7HTo,2025-08-23,0,b,,,,혹시 르누베르 공구는 언제일까요??
UgwHHGjvmcFxhPDzf1B4AaABAg,_YTWLCD7HTo,2025-08-23,0,b,,,기능(지속/커버/보습/미백 등),블랙헤드도 부탁드려요
UgxLHjVCV4T5wJNJdTh4AaABAg,Y0T2eeioOxg,2025-10-23,31,b,쿠팡,,,옛날엔 쿠팡에서 광고없이 여러제품 추천해주샸는데 요새는 올 광고제품인가 보네요 😂
UgwTgPPAvkZkvPCgvch4AaABAg,Y0T2eeioOxg,2025-08-23,0,a,레이어랩,토너/스킨;이너뷰티,,비타민씨 너무 잘 쓰고 있어용❤️혹시 레이어랩 토너는 안나오나용?
Ugx0as8n58kEz-_EXMx4AaABAg,Y0T2eeioOxg,2025-08-23,6,a,,에센스/세럼/앰플,세트/단품 구성,가벼운 세럼이 따로 나오지는 않지요??
UgxTGl_fJyMN53ESSp94AaABAg,Y0T2eeioOxg,2025-08-23,4,a,레이어랩,선크림,제형(스틱/쿠션/젤/밤/스프레이),썬크림도 레이어랩으로 만들어주세요~~^^
UgzKFaPfzamccscDuKh4AaABAg,Y0T2eeioOxg,2025-08-23,3,b,레이어랩,,,너무 후회하고있어요😅 요즘 피부결이 부쩍 좋아진거같아서 왜일까 생각해보니 레이어랩 때문이였어요❤ 너무너무 좋은데 이벤트로 한번더 부탁드려볼께요😊
UgxtkbMYLxNMHi0YY0J4AaABAg,Y0T2eeioOxg,2025-08-23,0,b,,,,대체할만한 제품 추천 부탁드립니다!!
UgxNaU5mPik_C0UKo494AaABAg,Y0T2eeioOxg,2025-08-23,1,b,,,,제이나님 답변 부탁드립니다~~😊
Ugw5AuKOacPb9Hnp2Ul4AaABAg,Y0T2eeioOxg,2025-08-23,0,b,,,,제이나님 혹시 아이패치 눈가 칙칙한 거 관리하는 영상 올려주실 수 있나요
UgwToTSK2sLMvaGYsGV4AaABAg,Y0T2eeioOxg,2025-08-23,0,a,,,,빨이 출시 해주세요
UgydlMMazpYm3oPk33N4AaABAg,Y0T2eeioOxg,2025-08-23,0,a,,선크림,,선블록도 출시예정인 것으로 아는데 언제쯤 공개예정이신지요?😊
Ugwo0yApVlzL_M4WiXB4AaABAg,Y0T2eeioOxg,2025-08-23,1,b,,세트/기획,세트/단품 구성,출시되면은 풀세트로 마켓 한 번 더 해주세요🙏 혹시 몰라서 1개씩만 산 거 매일 후회하고 있어요ㅠㅠ
UgyOcUpHYmgj4GUZgPB4AaABAg,Y0T2eeioOxg,2025-08-23,0,b,,,,저녁루틴보여주세요
UgwtjPvXrsJPnvovu-Z4AaABAg,Y0T2eeioOxg,2025-11-23,0,b,,,,너무 써보고 싶은제 유럽에서 구매할 수 없어서 외국에서 쉽게 살 수 있는 브랜드 추천해 주실 수 있을까요~?
Ugydr9DwEdvvf80SNQF4AaABAg,4KU9rkTgcYk,2025-08-23,0,b,,,순함/민감/임산부/아기,임산부를 위한 스킨케어도 알려주시면 감사하겠습니다!
Ugw08Gd1zKsAvz2v3LZ4AaABAg,kgXdCgFHY4Y,2026-08-21,0,b,리필드,아이라이너/마스카라/브로우,리필,0019 구매완료❤  리필드 진짜 너무 잘 쓰고 있어서 마켓 언제하나 항상 댓글 달았는데 드디어🫶🏻 이펙트 쓰고 가르마 라인 콤플렉스 많이 좋아져서 넘 신기하구용  속눈썹이랑 눈썹도 고민돼서 아이래쉬도 궁금하고 기대돼여!!!
UgzX-balzaVQuGEy0dR4AaABAg,sMgZLF8Dy5I,2026-03-23,0,b,,에센스/세럼/앰플,,언니 헤어 에센스나 케어템도 추천해주세용!
Ugxy72mEYXcL7ddwxbR4AaABAg,sMgZLF8Dy5I,2026-03-23,0,b,,샴푸/린스/트리트먼트,,머리카락덜빠지는 좋은샴푸네요😊 화장하신거  너무 존예!!🎉 직장+학업스트레스로 정수리 탈모예방샴푸도 추천해주세용~~
UgwGEeEXzgpZ6ky3ivB4AaABAg,4KU9rkTgcYk,2025-08-23,2,b,,,,보통 한번 사용시 스포이드로 몇방울 이렇게 대략적인 기준 알려주시면 좋을 것 같아요:)
UgxZMzd9UfJnc8MX3-J4AaABAg,4KU9rkTgcYk,2025-08-23,0,b,,,,"제가 요즘 잘때 팔자주름 패치를 붙이고 자는데, 어떤 브랜드가 좋은지 추천해 주실 수 있을까요?"
UgwxMdClws0v4nTmc4J4AaABAg,4KU9rkTgcYk,2025-08-23,0,b,,에센스/세럼/앰플,기능(지속/커버/보습/미백 등),매번 좋은정보👍🏻  다음에 레티놀이랑 미백에센스 까지 나오면 바르는 순서 정리한번 해주세요
UgwxMdClws0v4nTmc4J4AaABAg.AFA0j2d-MxVAFATqhy8jNB,4KU9rkTgcYk,2025-08-23,0,b,,,,일주일 루틴알려주세요:)❤
Ugy2CiFpaVhk_tqN0h94AaABAg,4KU9rkTgcYk,2025-08-23,1,b,,,,답변주시면 감사하겠습니다 !
UgwAIEUpR8PoYLCGt-94AaABAg,4KU9rkTgcYk,2025-08-23,0,a,,,,혹시 레티놀 제품도 출시 예정 있으실까요?
UgyQG_WXAqi9EdQjQBx4AaABAg,4KU9rkTgcYk,2025-08-23,0,b,,,,영상과는 상관없지만 여쭤보고 싶어서요~
UgxaAFNu9SUE1PyFiXN4AaABAg,4KU9rkTgcYk,2025-08-23,0,b,,,,르누베르 아줄렌 라인 마켓 언제 또 열리나요 ㅠㅅㅠ
Ugx0BUoQZQufvA66L994AaABAg,sk5aRI6J1uM,2025-08-23,26,b,,,,"청소년(중,고등학생) 여드름케어 방법 영상 만들어주세요❤ 제 딸.."
Ugyjrwvpa7NpJOSW0UZ4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,피부타입별 봄 환절기 스킨케어 추천템도 올려주실까요 ?!!
Ugz_a5dy3jKnBdqn6Dp4AaABAg,sk5aRI6J1uM,2025-08-23,2,b,,,,앞으로도 꾸준히 신상리뷰 영상 올려주시면 좋겠어요.😊 새로운 화장품이 계속 쏟아지니 뭘 써야하나 고민 이었거든요.
UgzgtxF5L4z4nBeqrhV4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,주사피부염에 대해서도 다뤄주시면 좋을 것 같아요 ㅠㅠㅠㅠ
UgxQM1tpHRr-j7Qjax14AaABAg,sk5aRI6J1uM,2025-08-23,3,b,프리메라,,,프리메라 나이아시카 분석해주실까 기대했는데 오늘 마지막에 딱!
UgyK4ChHwkdl8Ui8zYN4AaABAg,kgXdCgFHY4Y,2026-08-21,0,b,,,,공구 오래해주세요!!
UgwwkWoUA9D7y2LGoed4AaABAg,vba9GgaAcjE,2026-08-08,0,a,나노레시피,토너/스킨,,0584 구매완료❤ 나노레시피 물광토너 온가족 다만들어주고 다시만들어달라 칭찬받고있는 또봄입니다ㅎㅎ
Ugzs_oJxAkbtturtEkV4AaABAg,vba9GgaAcjE,2026-08-01,0,b,,에센스/세럼/앰플,,0652 구매완료 기존에 사용하던 세럼 바닥이 보이기 시작해서 새로운 제품들 탐색하던 중에 구독중인 또니님 지난 영상에서 추천 보고 기다리고 있었어요!
UgxGPtFxIjCaNDQD18R4AaABAg,vba9GgaAcjE,2026-08-08,0,b,,뷰티디바이스,,디바이스도 공구 다시 열어주세요!!
UgwZ5N5VfUd5UvyECrx4AaABAg,vba9GgaAcjE,2026-08-08,0,b,,클렌징,,혹시 다른 클렌저 제품 있으시면 추천해주세요
UgwLWZdRoOFS-zjfZfB4AaABAg,vba9GgaAcjE,2026-08-08,0,b,,,,다음에 또 마켓해주세요!
Ugxq-W_m6mmTr1rA89N4AaABAg,_ypkJL5FGKI,2026-08-01,0,b,,,,마켓에 넣어주세요!
UgwNfAl_0hVp3SnXptF4AaABAg,hB03ufAAzss,2026-07-22,0,b,,,,드신다면 추천 영상 부탁드립니다-!
UgxvC8__Bde7ZjkGtoh4AaABAg,hB03ufAAzss,2026-07-22,1,b,,,,나중에 굳이 바르지 않아도 되는 화장품 편 만들어주실 수 있나요?
UgzVPSY6FxEO3lUPgtd4AaABAg,wvBlTPRW8x0,2026-07-22,0,b,,,,구매 방법 알려 주세용
Ugwa6WS5G9K8hC4Qsjp4AaABAg,FTkqc_WSeTY,2025-08-23,1,b,,,,5:24 목걸이 정보 궁금해요!
Ugy_C3oZb54Qu9hpCoF4AaABAg,koD7wFKXF8E,2025-08-23,1,b,,에센스/세럼/앰플,지성/건성,혹시 수부지민피부타입인데 아침저녁으로 스킨케어 나 앰플같은거 추천점해주실수잇을까오!!
UgzKfHAZNLMEIXun1gt4AaABAg,MHLDoP4prv0,2025-08-23,0,b,,선스틱;바디,제형(스틱/쿠션/젤/밤/스프레이);부위(목/바디/두피/눈가),혹시 바디용 선스틱도 추천해주실 수 있을까요??
UgzKdZ3drMp5P6sNSV14AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,샴푸/린스/트리트먼트,지성/건성,트리트먼트중에 노워시가잇다는걸 첨알앗는데 머리털마저 극건성인 제가썻을때 조금부족한거같던데 이거에대해도 언젠간 다뤄주시길❤
UgzsTYXEopBsk1zCBSN4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,코 피지 관리 추천해주세요!!!!
Ugwd71L1YUKCym7TJpx4AaABAg,sk5aRI6J1uM,2025-08-23,1,b,,아이크림,제형(스틱/쿠션/젤/밤/스프레이),아이크림도 추천해주심 안될까요?^^♡
UgxjDLb32rxWs4V4U6p4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,뷰티디바이스,,제이나님 열심 구독중인데 도움 많이되서 정말감사^^  그런데 갈바닉 기기 제대로 효과볼 기기 추천좀 부탁드려요.
UgzEQB431OJaYY6Q1WF4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,제이나님이 추천해주는 제품은 진짜 아묻따구매..
UgzvI6OUZGfYnqbiJu94AaABAg,sk5aRI6J1uM,2025-08-23,1,b,,크림,,크림발라주고 그위에 오일로 눌러주면 될까요?
UgwbRYIgCcxH6F_RKLl4AaABAg,sk5aRI6J1uM,2025-08-23,0,a,레이어랩,,,앞으로 출시될 레이어랩 신상들을 위해 고되시겠지만 더 힘내 주세요
Ugw0inpBR7ffnVPE7jl4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,아이오페,,,아이오페 신상도 리뷰 부탁드립니다
Ugznsz1e3HesPUA-Fst4AaABAg,aRzCPgs-TZ4,2025-08-23,9,b,,선크림,,양산 썬크림 뭐가 더 좋을지 추천 부탁합니 다형
Ugznsz1e3HesPUA-Fst4AaABAg.AGe4jZZyFEHAL8kXZCw-bG,aRzCPgs-TZ4,2025-08-23,4,b,,선크림,,선크림바르는게 뭐 때문에 제일 좋은건지 설명을 해주세요
UgwDSRCPULQlK5a6g7B4AaABAg.AHKEmlmKYSlANgrcDyQQhd,aRzCPgs-TZ4,2025-10-23,5,b,,,,말씀 좀 부탁드립니다.
UgzYizXY1zY-ig0Qp994AaABAg,jkRIy8HnaRs,2026-08-19,53,b,,,,앞으로 백화점 컨텐츠 자주 해주세요ㅠㅠㅠ
UgzDx_a2ikgFSad7p5J4AaABAg,jkRIy8HnaRs,2026-08-19,7,b,,,,이런거 너무 좋아 하울 좀 보여주세요어어어어어어어
Ugz62omsGseNBQKUd3p4AaABAg,jkRIy8HnaRs,2026-08-20,0,b,,립틴트/립스틱,,이런 하울 넘 좋아요!비싼 립밤 영상 최근껄로도 보고싶어요❤
UgxSVezX4Ry90Ua3gJ14AaABAg,jkRIy8HnaRs,2026-08-20,0,b,,,,이 컨텐츠 자주 해주세요!!
UgyTDwUOH2qD7eWq3bh4AaABAg,jkRIy8HnaRs,2026-08-20,0,b,,,,뭐하셨는지 빨리 알려주세요!!!!!
Ugx-rS11TQDSNXrfxPN4AaABAg,jkRIy8HnaRs,2026-08-21,0,b,에스쁘아,쿠션,,언니 홍조 고민이시라면 에스쁘아 비벨벳 올리브톤 쿠션 리뷰해주세여!!!~~ㅈㅂㅈㅂㅈㅂㅈㅂ
UgyEbUIEe6Lv7EaSF4R4AaABAg,jkRIy8HnaRs,2026-08-20,0,b,러쉬,파운데이션;툴/소품,,파데 브러쉬 정보 얼려주세요옹ㅇ
UgyyuOc1KYdki3hSpeN4AaABAg,jkRIy8HnaRs,2026-08-20,0,b,,,,좋은방법 생기면  자주 공유 부탁드려요!!
Ugy1eZCBZzt9xyz-MlJ4AaABAg,jkRIy8HnaRs,2026-08-19,0,b,,,,뭔가 비슷할거 같은데 비교해주세요?!
UgybMzCIR72xN4RnvER4AaABAg,jkRIy8HnaRs,2026-08-20,0,b,,립틴트/립스틱,기능(지속/커버/보습/미백 등),백화점 립 중 지속력 좋은거 추천 해주셔요~~~
UgypnjGTTVrLVtG-fDx4AaABAg,jkRIy8HnaRs,2026-08-20,1,b,,,,언니 같은 전문가의 리뷰가 궁금해요!
Ugy1ITBLFjAcNa5BufF4AaABAg,jkRIy8HnaRs,2026-08-20,0,b,,,,백화점템 너무질리는데 좀다른컨텐츠 없나요;;;
UgzWQbVN-JIlER1exwh4AaABAg,PtqERLe-rR0,2026-03-23,31,b,,,,올려주세여❤
Ugyu_748rVsDl3JQz6Z4AaABAg,JxxZYTIFp-Y,2026-03-23,3,b,,툴/소품,,제형별 추천퍼프 영상도 찍어주세요!
UgwfSvmZ3D-p6gI9u4J4AaABAg,JxxZYTIFp-Y,2026-03-23,0,b,,,,메이크업 정보거 궁금해요ㅠㅠ너무 예쁨...
Ugyk3BYnU6v6G2CT1Qd4AaABAg,JxxZYTIFp-Y,2026-03-23,3,b,,툴/소품,,추천 퍼프 알려주실 수 있나요!!!
Ugzs4d5Wa11x6p-U-XV4AaABAg,GtaEKRP_zkg,2026-03-23,0,a,,,,저도 가슴에 항상 사이즈 맞춰야해서 무조건 허리를 만들어줘야하는데 셔츠 단추3개는 생각못햇네요!
UgydNyhRp9MYSAXCY5F4AaABAg,GtaEKRP_zkg,2026-03-23,2,b,,,,정보 궁금해요
UgyTM4cl0wUj5vKYV8d4AaABAg,GtaEKRP_zkg,2026-03-23,1,b,,,,목걸이 정보 궁금해요!!!
UgxUklEZlXYB3Zx-IMF4AaABAg,GtaEKRP_zkg,2026-03-23,2,b,,,,"목걸이 정보 궁금해요,,"
UgzQQVNeu81XWXs5zYZ4AaABAg,GtaEKRP_zkg,2026-05-23,0,b,,,,알려주세요
UgxNUJqSGA7LT8SZV9V4AaABAg,GtaEKRP_zkg,2026-03-23,0,b,,,,머애 이런거 더해주세요
UgwMcck4MU4S4N86xFd4AaABAg,GtaEKRP_zkg,2026-05-23,0,b,,,,바지와 셔츠 어디껀지 알려주세용요용
UgzTcwkvVtal1vj9Y654AaABAg,GtaEKRP_zkg,2026-03-23,0,b,,,,최실장님 치마 정보좀 주세요~~~!!!
UgzxK8jwQ_63JM3TkTp4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,레티놀 영상도 빨리 보고싶네요 ㅎㅎ
Ugy3cGn46iZSzSZ4VH14AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,선크림;에센스/세럼/앰플,색상/호수 확장,"3월 다크스팟세럼,레티놀 4월 선크림까지는 파악했는데 혹시 그 이후 출시일정도 쫙 올려주실수 없을까요?"
UgwFlFCqUhfMgZkE3zd4AaABAg,sk5aRI6J1uM,2025-08-23,1,a,,,,레티놀도 출시하시는거죠?ㅎ 백화점꺼 사려다
Ugynft8HxhtnkEPKiXx4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,예전버전이 아닌 기미영상도 다뤄주세요
UgxHKFwooZK_a8lNnVJ4AaABAg,sk5aRI6J1uM,2025-08-23,3,b,,,,"눈꺼풀, 눈밑 꺼짐도 다뤄주세요!!"
UgzSxPcMeJ9F3h-wxIh4AaABAg,n-xArTP9924,2026-06-23,0,b,,쿠션,색상/호수 확장,vdl 쿠션 새로 나온 호수(N03)랑 기존 호수(V03)랑 색상 비교해주세요ㅠㅠ
UgzER_ux0dHy7OoDmDh4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,높은 걸 사용했던 경우를 위해 어느 정도인지 말씀해 주시면 구매하기 좋을 것 같아요.
UgxqDUbPk7qw2FgJAAl4AaABAg,sk5aRI6J1uM,2025-08-23,0,a,,,,레티놀 제품도 하나 만들어주세요
UgwMD8KqD0IiGnVjWU14AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,르누베르 펩타이드 라인 공구 예정 있을까요???
UgwAE3-tiXt3M6u0fyV4AaABAg,GtaEKRP_zkg,2026-03-23,1,b,,,,선생님 치마정보 알고싶어요😊
UgwTXk8YGkO4CLISFih4AaABAg,X8ZsYNrmE-s,2026-04-23,0,b,,파운데이션;툴/소품,,"파운데이션 브러쉬, 퍼프알려주시면 감사하겠습니다"
UgwkrOoU4DWhJuP7bI54AaABAg,1LdDYHNZs0E,2026-04-23,0,b,,,,스커트 알려주세요!!!!!♡
UgzIxDD_2Y5fIFbsPbF4AaABAg.AR5XUzTrJvYAR5hjgE5Tks,3UuulnNUrXU,2026-01-22,1,b,,,,옅은 부분이 남아있는데 이만하면 많이 달라져서 만족합니다.
UgxORmINc7ctngv7jup4AaABAg,sk5aRI6J1uM,2025-08-23,0,b,,,,라쥬니르 공구 또 언제 하나요?
UgzpaeK5kDvBFQ5epwh4AaABAg,l1WZmktr6Eg,2025-08-23,0,b,,,,제이나님 혹시 바디로숀도 추천해주실 수 있으실까요?
UgxFX6jqAekl9sYhlRF4AaABAg,l1WZmktr6Eg,2025-08-23,5,b,,토너/스킨,,아니라면 토너 추천 해주세요
Ugy8DDLCtvkwNk2axrN4AaABAg,l1WZmktr6Eg,2025-11-23,1,b,,,,추천부탁요
Ugy8pczPEodrhhIvPa14AaABAg,l1WZmktr6Eg,2025-08-23,0,b,,토너/스킨,,오늘 제품받아서 발라봤는데  큰 부작용은 없네요 60대 피부에 바를수 있는토너 추천해주세요
UgwWfK5hRADKdUd50x94AaABAg,l1WZmktr6Eg,2025-08-23,0,b,,,,저녁에만 쓰고싶은데 저녁루틴좀알려주세요
UgzeFD4gzR0a0Y02oa94AaABAg,l1WZmktr6Eg,2025-08-23,0,b,,토너/스킨;에센스/세럼/앰플;크림,,비타민씨 사용후 판테놀세럼 크림 바르면 좋은지 아니면 토너 세럼 비타민씨 크림 사용하면 좋은지 알려주세요~
UgyEg4Vv-CUzryUMxYl4AaABAg,l1WZmktr6Eg,2025-08-23,1,b,,,,공구진행또안하실려나요..?
UgxC7VEQTsdVJA6gWPt4AaABAg.AEsiI4PfgkTAExLnLMROVE,0BdTpEpjRU4,2025-08-23,1,a,,,,아마존에도 꼭 팔아주새요~
UgyEfIaFRCtC6crKLI94AaABAg,0BdTpEpjRU4,2025-08-23,39,a,,샴푸/린스/트리트먼트;바디,,성분좋은 샴푸 린스 바디워시 요런제품도 만들어주시면   좋을것같아요❤
UgyWG1eXpAXMfQdy-7x4AaABAg,0BdTpEpjRU4,2025-08-23,0,a,,,,(긍정) 제이나님이 좋은 제품 출시해주실수록 더 화장품 업계가 긍정적으로 바뀐다고 생각해요
UgzhlYT_TMjahK8oBQ54AaABAg,0BdTpEpjRU4,2025-08-23,6,a,,,대용량,콜세지 양이 너무작아서 금방 쓰겟네요😅대용량도 만들어주셧음 좋겟어요~
UgwjPF1XtC4VD44_Dfd4AaABAg,0BdTpEpjRU4,2025-08-23,10,b,,토너/스킨,,스킨수티컬즈랑 비교해주면 좋겠어요
UgydpaQWDZhFppQSgXt4AaABAg,0BdTpEpjRU4,2025-08-23,90,b,,,,판매 하루 전에라도 미리 영상올려주시면 더 좋을꺼같아요!
UgydpaQWDZhFppQSgXt4AaABAg.AEsjIZ5bFiEAEsthTAueQi,0BdTpEpjRU4,2025-08-23,13,b,,,,다음 제품은 제품과 동시에가 아니라 미리 영상을 올려주시면 좋겠어요.
UgyQbLmd6f0-zCCrej94AaABAg,0BdTpEpjRU4,2025-08-23,34,b,,,,제이나님 목주름 관리법 영상 부탁드려요..
Ugxfk0YDyyR_4oTHefJ4AaABAg,0BdTpEpjRU4,2025-08-23,11,a,,,기능(지속/커버/보습/미백 등),넘 감사해요 50대후반인데 탄력관리 제품도 만들어주심 어떨까요
Ugy9t1qVN4ZfnPpqXQh4AaABAg,0BdTpEpjRU4,2025-08-23,59,a,,세트/기획,향,3월에 출시하실 레티놀은 혹시 샘플지를 한두개 넣어서 판매해주실 의향은 없을까요ㅠ?
Ugx3sDfnPrreETbtgBR4AaABAg,0BdTpEpjRU4,2025-08-23,115,b,,토너/스킨,,스킨수티컬즈랑 다른점도 알려주시면 좋을거같아요~~
Ugx3sDfnPrreETbtgBR4AaABAg.AEsjwrabJGeAEslfK3NQTz,0BdTpEpjRU4,2025-08-23,9,b,,토너/스킨,가격/가성비,스킨수티컬즈 지금 사용 중인데(비싸서 손 떨며 쓰는중) 비교해주시면 감사하겠습니다
UgxH6zi-xsiL7LjJY194AaABAg,0BdTpEpjRU4,2025-08-23,23,a,,클렌징,,"제이나님,, 클렌징 밀크랑 클렌징 오일두 출시해주세요~!!"
UgxH6zi-xsiL7LjJY194AaABAg.AEspLFcFqQKAEtFXMSbCo2,0BdTpEpjRU4,2025-08-23,3,b,,세트/기획,소용량/미니/휴대,저도 여행용 세트 격하게 원해요!!
Ugw7YR65QXoUd9uLI1F4AaABAg,0BdTpEpjRU4,2025-08-23,1,a,,,,더 좋은 상품 출시해주세요
UgzpmTJvEHsI9AJ2ka14AaABAg,7qzczctg6Qo,2026-02-23,66,b,다이소,툴/소품,,다이소 툴들 (브러시/퍼프) 한번 쭉 리뷰해 주실 수 있나요?
UgxsnDzJKl1ihFxo_PN4AaABAg,7qzczctg6Qo,2026-02-23,9,b,,,,역시 1타 강사 꿀팁 너무 좋아요❤ 2탄 빨리 해주세요
UgyeWy5bG8rxwT2G_k14AaABAg,0BdTpEpjRU4,2025-08-23,0,a,레이어랩,,,"당연히 레이어랩도 출시 하자마자 구매하고 너무 잘 사용하고 있으며, 피부의 변화를 하루하루 지켜 보고 있습니다~"
UgzUi_0u6e7USzzEmkN4AaABAg,0BdTpEpjRU4,2025-08-23,0,a,,,,피부에 잘맞고 효과도 있으면 좋겠어요.
UgzJWHEXPRN0x6s1ERV4AaABAg,0BdTpEpjRU4,2025-08-23,0,a,,,,단계별 함량도 출시해주세용 저 진짜 레어리 걍 믿고씁니다!!!
Ugy8unk5KSYKiopP6bd4AaABAg,0BdTpEpjRU4,2025-08-23,1,a,,,,바쿠치올 성분 화장품도 만들어주실 수 없을까요오 ㅠㅠ
